Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
165,Raul Ibanez*\ibanera01,32,SEA,123,524,7,0,0,4,-6,6,0.7,20,26,2.6,.505,.504,2.1,-0.1,22,$3916667,Free Agency,*73/9D
166,Carl Pavano\pavanca01,28,FLA,31,79,-7,0,1,0,12,5,0.5,0,5,0.5,.517,.503,0.5,0.0,5,$3800000,Traded,1
167,Cristian Guzman#\guzmacr01,26,MIN,145,624,-20,3,0,0,7,-10,-0.8,23,14,1.4,.494,.494,1.3,0.8,14,$3725000,Traded,*6
168,Brad Penny\pennybr01,26,2TM,24,52,-12,0,0,0,8,-5,-0.5,0,-5,-0.5,.480,.498,-0.5,0.0,-5,$3725000,Traded,1
169,Rafael Furcal#\furcara02,26,ATL,143,632,-2,7,0,4,7,16,1.5,19,35,3.3,.511,.510,2.9,1.0,31,$3700000,Amateur Free Agent,*6/4
170,Miguel Batista\batismi01,33,TOR,38,5,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.1,-1,$3600000,Free Agency,1
171,Ramiro Mendoza\mendora01,32,BOS,27,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$3600000,Free Agency,1
172,Terrence Long*\longte01,28,SDP,136,313,0,0,-1,4,-2,0,-0.1,10,10,0.9,.500,.500,0.5,0.1,6,$3575000,Traded,78/9D
173,Juan Encarnacion\encarju01,28,2TM,135,532,-6,-2,0,0,-5,-13,-1.4,17,4,0.2,.490,.495,0.2,-0.6,4,$3565000,Traded,9
174,Armando Benitez\benitar01,31,FLA,64,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3500000,Free Agency,1
175,Mark Buehrle*\buehrma01,25,CHW,35,5,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$3500000,Amateur Draft,1
176,Keith Foulke\foulkke01,31,BOS,72,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$3500000,Free Agency,1
177,Tom Gordon\gordoto01,36,NYY,80,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$3500000,Free Agency,1
178,A.J. Pierzynski*\pierza.01,27,SFG,131,510,-10,-4,-3,-2,7,-12,-1.3,16,4,0.2,.491,.492,0.5,0.5,6,$3500000,Traded,*2
179,Jay Powell\powelja04,32,TEX,23,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$3500000,Free Agency,1
180,Dan Wilson\wilsoda01,35,SEA,103,359,-15,-2,1,-3,6,-13,-1.2,13,1,0.1,.488,.492,0.3,0.4,4,$3500000,Free Agency,2
181,Paul Wilson\wilsopa02,31,CIN,29,70,-12,0,0,0,10,-2,-0.2,0,-2,-0.2,.493,.499,-0.2,0.0,-2,$3500000,Free Agency,1
182,Randy Winn#\winnra01,30,SEA,157,703,4,1,3,8,1,18,1.9,25,43,4.2,.511,.510,3.3,1.0,35,$3500000,Traded,*87/D
183,Byung-Hyun Kim\kimby01,25,BOS,7,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3425000,Traded,/1
184,Wade Miller\millewa04,27,HOU,16,35,-3,0,0,0,5,2,0.2,0,2,0.2,.511,.501,0.2,0.0,2,$3400000,Amateur Draft,1
185,Jim Mecir#\mecirji01,34,OAK,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$3300000,Traded,1
186,Kevin Millar\millake01,32,BOS,150,588,16,-1,-2,1,-8,6,0.8,22,28,2.8,.504,.504,2.6,-0.6,27,$3300000,Purchased,397/D
187,Ramon Ortiz\ortizra02,31,ANA,34,3,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.499,.500,-0.1,0.1,-1,$3266667,Amateur Free Agent,1
188,Brian Anderson#\anderbr02,32,KCR,35,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3250000,Traded,1
189,Roy Oswalt\oswalro01,26,HOU,36,89,-14,0,0,0,13,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.0,-1,$3250000,Amateur Draft,1
190,Joe Randa\randajo01,34,KCR,128,539,-3,1,2,7,1,7,0.9,20,28,2.7,.506,.504,2.0,0.9,21,$3250000,Free Agency,*5/D3
191,Scott Williamson\willisc01,28,BOS,28,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3175000,Traded,1
192,Craig Counsell*\counscr01,33,MIL,140,551,-22,3,3,4,7,-6,-0.7,17,11,1.0,.496,.496,0.6,1.0,7,$3166667,Traded,*6/5
193,Rich Aurilia\aurilri01,32,2TM,124,450,-11,-2,-2,-1,5,-11,-1.1,16,4,0.4,.491,.496,0.5,0.4,5,$3150000,Conditional Deal,5/463
194,Mark Prior\priorma01,23,CHC,21,44,-7,0,0,0,7,-1,-0.1,0,-1,-0.1,.497,.500,-0.1,0.0,-1,$3150000,Amateur Draft,1
195,Kenny Lofton*\loftoke01,37,NYY,83,313,1,1,2,-2,1,2,0.3,12,14,1.4,.502,.501,1.5,-0.1,16,$3100000,Free Agency,89/D
196,Felix Rodriguez\rodrife01,31,2TM,76,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3050000,Traded,1
197,Craig Biggio\biggicr01,38,HOU,156,700,7,1,0,-13,-2,-7,-0.9,21,14,1.2,.495,.495,2.5,-1.6,27,$3000000,Amateur Draft,*78/D
198,Jeff Conine\coninje01,38,FLA,140,579,4,-1,-2,9,-7,4,0.4,18,23,2.1,.503,.503,1.2,0.2,13,$3000000,Traded,73
199,Rheal Cormier*\cormirh01,37,PHI,84,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3000000,Free Agency,1
200,Alan Embree*\embreal01,34,BOS,71,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$3000000,Traded,1
201,Carl Everett#\evereca01,33,2TM,82,310,-5,-1,-1,-1,-6,-14,-1.4,11,-3,-0.4,.483,.496,-0.3,-0.6,-2,$3000000,Traded,D/7
202,Buddy Groom*\groombu01,38,BAL,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$3000000,Free Agency,1
203,LaTroy Hawkins\hawkila01,31,CHC,77,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$3000000,Free Agency,1
204,Jason Johnson\johnsja02,30,DET,33,4,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$3000000,Free Agency,1
205,Eli Marrero\marreel01,30,ATL,90,280,12,-2,1,6,-3,14,1.4,9,23,2.3,.516,.509,1.7,0.3,17,$3000000,Traded,79/8
206,Edgar Martinez\martied01,41,SEA,141,549,-9,-2,-2,0,-12,-24,-2.2,21,-4,-0.3,.483,.485,-0.4,-1.0,-4,$3000000,Amateur Free Agent,*D/5
207,Damian Miller\milleda02,34,OAK,110,442,-4,-3,-4,1,7,-3,-0.2,17,13,1.4,.497,.498,1.2,0.9,12,$3000000,Traded,*2
208,Joel Pineiro\pineijo01,25,SEA,21,5,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$3000000,Amateur Draft,1
209,Sidney Ponson\ponsosi01,27,BAL,33,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$3000000,Free Agency,1
210,Paul Quantrill*\quantpa01,35,NYY,86,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$3000000,Free Agency,1
211,Mike Stanton*\stantmi02,37,NYM,83,2,0,0,0,0,1,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$3000000,Free Agency,1
212,Fernando Vina*\vinafe01,35,DET,29,131,-5,0,-1,6,1,1,0.1,5,5,0.5,.502,.500,-0.1,0.7,-1,$3000000,Free Agency,4
213,Barry Zito*\zitoba01,26,OAK,34,4,-1,0,0,0,1,-1,0.0,0,-1,0.0,.499,.500,0.0,0.1,-1,$3000000,Amateur Draft,1
214,Kazuhisa Ishii*\ishiika01,30,LAD,31,62,-8,0,0,0,9,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$2975000,Free Agency,1
215,Ramon Hernandez\hernara02,28,SDP,111,432,13,-1,-1,0,7,18,1.7,13,31,3.0,.516,.511,3.0,0.6,31,$2937500,Traded,2
216,Octavio Dotel\doteloc01,30,2TM,77,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2800000,Traded,1
217,Alex Gonzalez\gonzaal02,27,FLA,159,599,-21,-1,-2,9,8,-7,-0.9,19,11,1.0,.495,.495,0.1,1.6,2,$2800000,Amateur Free Agent,*6
218,Doug Mientkiewicz*\mientdo01,30,2TM,127,447,-15,-3,-2,4,-6,-22,-2.0,17,-5,-0.5,.483,.493,-0.9,-0.1,-9,$2800000,Traded,3/4
219,Danny Patterson\patteda04,33,DET,37,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2800000,Traded,1
220,Greg Colbrunn\colbrgr01,34,ARI,20,28,-5,-1,0,0,0,-6,-0.7,1,-6,-0.6,.467,.496,-0.6,0.0,-6,$2750000,Traded,/3D
221,Shigetoshi Hasegawa\hasegsh01,35,SEA,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$2750000,Free Agency,1
222,Cory Lidle\lidleco01,32,2TM,34,75,-8,0,0,0,11,3,0.3,0,3,0.3,.508,.501,0.3,0.0,3,$2750000,Free Agency,1
223,Neifi Perez#\perezne01,31,2TM,126,420,-21,0,1,6,5,-9,-1.0,13,4,0.2,.492,.492,-0.4,1.0,-2,$2750000,Free Agency,6/4
224,Rondell White\whitero02,32,DET,121,498,9,2,0,-2,-7,1,0.3,19,20,2.0,.501,.501,2.1,-0.8,22,$2750000,Free Agency,7D
225,Tim Worrell\worreti01,36,PHI,77,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2750000,Free Agency,1
226,Jon Lieber*\liebejo01,34,NYY,27,3,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2700000,Free Agency,1
227,CC Sabathia*\sabatc.01,23,CLE,30,4,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2700000,Amateur Draft,1
228,Aubrey Huff*\huffau01,27,TBD,157,667,19,2,3,-2,-4,18,1.9,25,43,4.2,.511,.511,4.3,-0.5,45,$2666667,Amateur Draft,53D/79
229,Mark Teixeira#\teixema01,24,TEX,145,625,26,-1,2,5,-9,23,2.4,23,47,4.6,.515,.514,4.0,-0.3,42,$2625000,Amateur Draft,*3/9D
230,Jay Gibbons*\gibboja01,27,BAL,97,380,-13,0,0,8,-5,-9,-0.8,14,5,0.5,.491,.494,-0.3,0.4,-3,$2600000,Rule 5 Draft,9D3
231,Shea Hillenbrand\hillesh02,28,ARI,148,604,5,3,-1,-9,-7,-9,-1.1,19,9,0.8,.494,.494,1.7,-1.7,18,$2600000,Traded,*35
232,Jason LaRue\larueja01,30,CIN,114,445,-1,-4,-1,11,7,13,1.2,14,26,2.6,.511,.508,1.4,1.7,15,$2600000,Amateur Draft,*2/D9
233,Vicente Padilla\padilvi01,26,PHI,20,40,-7,0,0,0,6,0,-0.1,0,0,-0.1,.498,.500,-0.1,0.0,0,$2600000,Traded,1
234,Einar Diaz\diazei01,31,MON,55,159,-10,0,0,-5,3,-13,-1.3,5,-8,-0.8,.477,.492,-0.3,-0.3,-3,$2587500,Traded,2/5
235,Kip Wells\wellski01,27,PIT,25,50,-5,0,0,0,7,3,0.3,0,3,0.3,.512,.502,0.3,0.0,3,$2575000,Traded,1
236,Scott Spiezio#\spiezsc01,31,SEA,112,415,-20,0,2,-4,-1,-24,-2.3,16,-9,-0.8,.479,.485,-0.5,-0.4,-5,$2566667,Free Agency,53/D
237,A.J. Burnett\burnea.01,27,FLA,20,37,-7,0,0,0,5,-1,-0.1,0,-1,-0.1,.494,.499,-0.1,0.0,-1,$2500000,Traded,1
238,Jose Cruz#\cruzjo02,30,TBD,153,636,-1,0,2,-2,-6,-8,-0.6,24,16,1.7,.495,.495,1.7,-0.7,18,$2500000,Free Agency,*9/8
239,Mark Grudzielanek\grudzma01,34,CHC,81,278,0,-1,0,-1,2,-1,-0.1,9,8,0.7,.499,.500,0.8,0.0,9,$2500000,Free Agency,4
240,Carlos Guillen#\guillca01,28,DET,136,583,33,0,0,-14,7,26,2.6,22,48,4.6,.518,.515,5.8,-0.6,62,$2500000,Traded,*6
241,Jimmy Haynes\hayneji01,31,CIN,5,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.489,.500,-0.1,0.0,-1,$2500000,Free Agency,/1
242,Trevor Hoffman\hoffmtr01,36,SDP,55,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2500000,Traded,1
243,Adam Kennedy*\kennead01,28,ANA,144,533,1,2,1,6,3,13,1.4,20,33,3.3,.509,.508,2.6,1.0,27,$2500000,Traded,*4
244,Mark Loretta\loretma01,32,SDP,154,707,40,0,1,-3,4,42,4.0,21,62,6.0,.527,.525,6.3,0.0,65,$2500000,Free Agency,*4
245,Kenny Rogers*\rogerke01,39,TEX,35,5,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.499,-0.1,0.0,-1,$2500000,Free Agency,1
246,Mike Timlin\timlimi01,38,BOS,76,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2500000,Free Agency,1
247,Jason Christiansen\chrisja01,34,SFG,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2433333,Free Agency,1
248,Jimmy Rollins#\rolliji01,25,PHI,154,725,4,5,2,9,8,27,2.6,21,48,4.6,.518,.517,3.7,1.6,39,$2425000,Amateur Draft,*6
249,Ben Sheets\sheetbe01,25,MIL,34,81,-10,0,0,0,12,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$2425000,Amateur Draft,1
250,Chris Hammond*\hammoch01,38,OAK,41,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2400000,Traded,1
251,Juan Pierre*\pierrju01,26,FLA,162,748,15,-2,2,0,3,19,1.7,22,40,3.8,.512,.512,3.9,0.3,40,$2400000,Traded,*8
252,Junior Spivey\spiveju01,29,MIL,59,263,2,-1,0,5,1,7,0.7,8,15,1.4,.512,.504,0.9,0.6,10,$2367500,Traded,4/6
253,Tomo Ohka#\ohkato01,28,MON,15,26,-6,0,0,0,4,-1,-0.1,0,-1,-0.1,.491,.499,-0.1,0.0,-1,$2337500,Traded,1
254,Melvin Mora\morame01,32,BAL,140,636,46,0,-1,-12,2,36,3.5,23,59,5.6,.524,.521,6.7,-0.8,71,$2333333,Traded,*5/D6
255,Frank Catalanotto*\catalfr01,30,TOR,75,274,-3,1,0,0,-4,-6,-0.5,10,5,0.5,.493,.497,0.4,-0.4,5,$2300000,Free Agency,7D
256,Jon Garland\garlajo01,24,CHW,34,5,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$2300000,Traded,1
257,Scott Hatteberg*\hattesc01,34,OAK,152,638,7,2,-1,-9,-9,-10,-0.8,24,14,1.5,.494,.494,2.2,-1.6,23,$2300000,Free Agency,*3/D
258,John Thomson\thomsjo01,30,ATL,33,76,-10,0,0,0,11,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$2250000,Free Agency,1
259,Jose Guillen\guilljo01,28,ANA,148,621,17,-1,-1,0,-7,8,0.9,23,32,3.1,.505,.505,3.0,-0.5,31,$2200000,Free Agency,*7D/9
260,Pat Hentgen\hentgpa01,35,TOR,18,1,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$2200000,Free Agency,1
261,David Eckstein\eckstda01,29,ANA,142,637,-13,4,0,-2,7,-4,-0.2,23,19,1.9,.497,.498,2.0,0.6,21,$2150000,Waivers,*6/D
262,Benito Santiago\santibe01,39,KCR,49,189,-2,-1,-1,2,3,1,0.2,7,9,0.8,.503,.501,0.6,0.5,6,$2150000,Free Agency,2
263,Marquis Grissom\grissma02,37,SFG,145,606,-5,2,-2,-9,3,-11,-1.2,19,8,0.6,.492,.493,1.5,-0.7,17,$2125000,Free Agency,*8
264,Tony Armas\armasto02,26,MON,16,21,-6,0,0,0,3,-3,-0.3,0,-3,-0.3,.481,.498,-0.3,0.0,-3,$2100000,Traded,1
265,Vinny Castilla\castivi02,36,COL,148,648,5,2,-2,6,3,13,1.2,20,33,3.1,.509,.508,2.5,0.8,27,$2100000,Free Agency,*5
266,Erubiel Durazo*\durazer01,30,OAK,142,578,29,-1,0,-2,-13,12,1.3,22,34,3.3,.508,.507,3.4,-1.3,36,$2100000,Traded,*D/3
267,Bill Mueller#\muellbi02,33,BOS,110,460,4,-5,0,-7,2,-5,-0.4,17,12,1.2,.496,.497,1.8,-0.4,19,$2100000,Free Agency,54
268,Scott Sullivan\sullisc01,33,KCR,49,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$2100000,Free Agency,1
269,Bengie Molina\molinbe01,29,ANA,97,363,-6,-2,-3,-1,5,-7,-0.6,14,7,0.7,.493,.496,0.7,0.5,8,$2025000,Amateur Free Agent,2/D
270,Brian Boehringer#\boehrbr01,35,PIT,21,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Free Agency,1
271,Joe Borowski\borowjo01,33,CHC,22,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2000000,Free Agency,1
272,Francisco Cordero\cordefr01,29,TEX,67,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2000000,Traded,1
273,Travis Lee*\leetr01,29,NYY,7,20,-4,0,0,1,0,-4,-0.4,1,-3,-0.3,.447,.498,-0.4,0.1,-4,$2000000,Free Agency,/3
274,Kerry Ligtenberg\ligteke01,33,TOR,57,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2000000,Free Agency,1
275,Braden Looper\loopebr01,29,NYM,71,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Free Agency,1
276,Mark Redman*\redmama01,30,OAK,32,5,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.1,-1,$2000000,Traded,1
277,Reggie Sanders\sandere02,36,STL,135,487,0,1,1,3,-5,0,0.0,15,16,1.4,.500,.500,1.1,-0.3,13,$2000000,Free Agency,*97/D
278,Rocky Biddle\biddlro01,28,MON,47,14,-4,0,0,0,2,-2,-0.2,0,-2,-0.2,.496,.499,-0.2,0.0,-2,$1950000,Traded,1
279,Gil Meche\mechegi01,25,SEA,23,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1950000,Amateur Draft,1
280,Adam Eaton\eatonad01,26,SDP,38,76,-4,1,0,0,11,8,0.8,0,8,0.8,.521,.505,0.8,0.0,8,$1925000,Traded,1
281,Gabe White*\whitega01,32,2TM,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1925000,Traded,1
282,Ted Lilly*\lillyte01,28,TOR,32,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.499,.500,-0.1,0.1,-1,$1900000,Traded,1
283,Shawn Chacon\chacosh01,26,COL,66,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1850000,Amateur Draft,1
284,Jack Wilson\wilsoja02,26,PIT,157,693,5,2,2,11,8,28,2.7,21,49,4.8,.518,.517,3.7,1.8,38,$1850000,Traded,*6
285,Ryan Franklin\frankry01,31,SEA,32,5,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1800000,Amateur Draft,1
286,Felix Heredia*\heredfe01,29,NYY,47,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1800000,Waivers,1
287,Jeff Nelson\nelsoje01,37,TEX,29,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1800000,Free Agency,1
288,Arthur Rhodes*\rhodear01,34,OAK,37,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1800000,Free Agency,1
289,Danys Baez\baezda01,26,TBD,62,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1750000,Free Agency,1
290,Julio Lugo\lugoju01,28,TBD,157,655,-2,3,3,1,7,12,1.3,25,37,3.6,.507,.507,3.4,0.9,35,$1750000,Free Agency,*6/4D
291,Darrell May*\mayda02,32,KCR,31,4,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1750000,Free Agency,1
292,Quinton McCracken#\mccraqu01,33,2TM,74,195,-6,-1,1,2,-2,-6,-0.7,6,0,-0.1,.491,.498,-0.3,0.0,-2,$1750000,Free Agency,79/8
293,Ricardo Rincon*\rincori01,34,OAK,67,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1750000,Free Agency,1
294,Todd Walker*\walketo04,31,CHC,129,424,3,-1,1,-10,2,-6,-0.6,13,8,0.7,.496,.497,1.7,-0.9,18,$1750000,Free Agency,4/37
295,Jay Witasick\witasja01,31,SDP,44,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$1750000,Free Agency,1
296,Milton Bradley#\bradlmi01,26,LAD,141,597,8,0,0,6,0,14,1.3,19,33,3.1,.510,.509,2.5,0.5,27,$1730000,Traded,*897
297,Scott Schoeneweis*\schoesc01,30,CHW,20,2,0,0,0,0,0,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$1725000,Traded,1
298,Terry Adams\adamste01,31,2TM,61,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1700000,Traded,1
299,Geremi Gonzalez\gonzaje01,29,TBD,11,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1700000,Free Agency,1
300,Steve Kline#\klinest02,31,STL,67,1,0,0,0,0,0,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$1700000,Free Agency,1
301,Herbert Perry\perryhe01,34,TEX,49,153,-6,0,0,2,-3,-7,-0.7,6,-2,-0.1,.485,.496,-0.4,0.0,-4,$1700000,Traded,D3/5
302,Wes Helms\helmswe01,28,MIL,92,306,-8,0,-2,-18,1,-27,-2.8,10,-17,-1.8,.471,.483,0.0,-1.8,1,$1687500,Traded,53
303,Jerry Hairston\hairsje02,28,BAL,86,334,4,-3,2,-6,-3,-6,-0.5,13,6,0.7,.493,.496,1.2,-0.8,12,$1650000,Amateur Draft,9D847/5
304,D'Angelo Jimenez#\jimend'01,26,CIN,152,652,5,-2,-2,12,4,17,1.6,20,37,3.6,.511,.511,2.4,1.5,25,$1615000,Traded,*4/6
305,Johan Santana*\santajo02,25,MIN,34,8,0,0,0,0,1,1,0.1,0,1,0.1,.504,.501,0.1,0.1,1,$1600000,Traded,1
306,Justin Speier\speieju01,30,TOR,62,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1600000,Traded,1
307,Julian Tavarez*\tavarju01,31,STL,77,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1600000,Free Agency,1
308,Michael Barrett\barremi01,27,CHC,134,506,3,-2,0,-9,8,1,0.0,16,16,1.5,.501,.500,2.4,-0.2,25,$1550000,Traded,*2
309,Josh Beckett\beckejo02,24,FLA,26,55,-7,0,0,0,8,1,0.1,0,1,0.1,.505,.501,0.1,0.0,1,$1509375,Amateur Draft,1
310,Wilson Alvarez*\alvarwi01,34,LAD,40,34,-5,0,0,0,5,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$1500000,Free Agency,1
311,Tony Batista\batisto01,30,MON,157,650,-19,-2,-1,-1,3,-20,-2.1,20,0,-0.2,.487,.487,-0.1,0.1,1,$1500000,Free Agency,*5
312,Geoff Blum#\blumge01,31,TBD,112,369,-19,-1,1,-3,2,-21,-1.9,14,-7,-0.7,.482,.487,-0.4,0.0,-4,$1500000,Traded,54/73D6
313,Mike DeJean\dejeami01,33,2TM,54,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1500000,Free Agency,1
314,Danny Kolb\kolbda01,29,MIL,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1500000,Free Agency,1
315,Jay Payton\paytoja01,31,SDP,143,511,-9,0,0,11,2,5,0.4,16,21,1.9,.503,.503,0.8,1.3,9,$1500000,Free Agency,*8/7D
316,Luis Rivas\rivaslu01,24,MIN,109,358,-12,4,0,-2,2,-7,-0.6,13,6,0.6,.494,.496,0.8,0.1,8,$1500000,Amateur Free Agent,*4
317,J.T. Snow*\snowj.01,36,SFG,107,417,26,-1,1,0,-5,21,2.1,13,34,3.3,.520,.513,3.3,-0.6,34,$1500000,Free Agency,3
318,Michael Tucker*\tuckemi01,33,SFG,140,547,-1,0,1,-11,-4,-15,-1.7,17,2,0.0,.489,.490,1.1,-1.6,13,$1500000,Free Agency,*98
319,Eric Munson*\munsoer01,26,DET,109,357,-5,0,2,-12,1,-13,-1.2,13,0,0.1,.488,.492,1.2,-1.0,12,$1487500,Amateur Draft,5/D2
320,Guillermo Mota\motagu01,30,2TM,78,12,-2,0,0,0,2,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$1475000,Traded,1
321,Ben Davis#\davisbe01,27,2TM,68,208,-13,-2,-1,-2,4,-14,-1.3,8,-6,-0.6,.480,.496,-0.5,0.2,-4,$1400000,Traded,2
322,Kyle Farnsworth\farnsky01,28,CHC,72,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1400000,Amateur Draft,1
323,Tom Martin*\martito02,34,2TM,76,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1400000,Traded,1
324,Antonio Alfonseca\alfonan01,32,ATL,79,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1350000,Free Agency,1
325,Alex Cora*\coraal01,28,LAD,138,484,-1,-1,1,-2,3,1,0.0,15,16,1.5,.500,.500,1.7,0.0,18,$1300000,Amateur Draft,*4
326,Joey Eischen*\eischjo01,34,MON,22,4,1,0,0,0,1,2,0.2,0,2,0.2,.507,.501,0.2,0.0,2,$1300000,Free Agency,1
327,B.J. Ryan*\ryanb.01,28,BAL,76,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1275000,Traded,1
328,Jeromy Burnitz*\burnije01,35,COL,150,606,15,-2,1,-15,-3,-5,-0.6,19,14,1.3,.497,.497,2.8,-1.9,29,$1250000,Free Agency,*987/D
329,Nick Johnson*\johnsni01,25,MON,73,295,-2,1,0,-1,-4,-6,-0.6,9,4,0.3,.492,.496,0.4,-0.5,4,$1250000,Traded,3
330,Brian Jordan\jordabr01,37,TEX,61,233,-16,1,0,3,-4,-16,-1.5,9,-7,-0.7,.474,.490,-1.0,0.0,-10,$1250000,Free Agency,9D/7
331,Curt Leskanic\leskacu01,36,2TM,51,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$1250000,Free Agency,1
