Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
166,Vicente Padilla\padilvi01,28,TEX,33,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4410000,Free Agency,1
167,LaTroy Hawkins\hawkila01,33,BAL,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$4400000,Traded,1
168,Dontrelle Willis*\willido03,24,FLA,35,76,-5,-1,1,0,12,7,0.7,0,7,0.7,.519,.504,0.7,0.0,7,$4350000,Traded,1
169,Melvin Mora\morame01,34,BAL,155,705,-5,3,1,-5,3,-3,-0.2,24,21,2.1,.498,.498,2.6,-0.2,26,$4333334,Traded,*5/4D
170,Michael Barrett\barremi01,29,CHC,107,418,14,-2,0,-7,6,12,1.1,13,25,2.4,.511,.507,3.0,-0.1,32,$4333333,Traded,2/D
171,Ryan Dempster\dempsry01,29,CHC,74,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4333333,Free Agency,1
172,Josh Beckett\beckejo02,26,BOS,33,7,1,0,0,0,1,2,0.2,0,2,0.2,.507,.501,0.2,0.0,2,$4325000,Traded,1
173,Raul Ibanez*\ibanera01,34,SEA,159,699,18,0,0,9,-7,21,2.1,25,46,4.5,.513,.512,3.6,0.3,37,$4250000,Free Agency,*7/D
174,Jake Westbrook\westbja01,28,CLE,32,5,1,0,0,0,1,2,0.2,0,2,0.2,.505,.501,0.2,0.0,2,$4250000,Traded,1
175,Jay Gibbons*\gibboja01,29,BAL,90,378,3,-2,-1,-4,-6,-10,-1.0,14,4,0.4,.489,.494,0.8,-1.0,8,$4200000,Rule 5 Draft,D9
176,Kip Wells\wellski01,29,2TM,9,12,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,.491,.500,-0.1,0.0,-1,$4150000,Traded,/1
177,Francisco Cordero\cordefr01,31,2TM,77,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$4125000,Traded,1
178,David Wells*\wellsda01,43,2TM,13,8,-1,-1,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$4075000,Free Agency,/1
179,Danys Baez\baezda01,28,2TM,57,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4000000,Traded,1
180,Ronnie Belliard\belliro01,31,2TM,147,590,-11,1,1,2,3,-5,-0.4,21,16,1.6,.497,.499,1.4,0.6,14,$4000000,Free Agency,4/5
181,Craig Biggio\biggicr01,40,HOU,145,607,-14,1,-1,-2,3,-13,-1.4,19,6,0.4,.491,.492,0.6,0.0,8,$4000000,Free Agency,*4/D
182,Scott Elarton\elartsc01,30,KCR,20,4,0,0,0,0,1,1,0.1,0,1,0.1,.503,.500,0.1,0.0,1,$4000000,Free Agency,1
183,Pedro Feliz\felizpe01,31,SFG,160,644,-19,-3,-2,20,3,0,-0.2,20,20,1.8,.500,.500,-0.2,2.2,0,$4000000,Free Agency,*5/76
184,Mark Grudzielanek\grudzma01,36,KCR,134,586,-10,1,2,15,3,11,1.2,21,32,3.2,.508,.507,1.7,1.9,17,$4000000,Free Agency,*4/6
185,Jose Guillen\guilljo01,30,WSN,69,268,-12,1,-1,-2,-2,-17,-1.7,8,-8,-0.9,.476,.490,-0.7,-0.5,-6,$4000000,Traded,9
186,Ramon Hernandez\hernara02,30,BAL,144,560,11,-1,-1,5,8,21,2.2,21,42,4.2,.514,.513,3.7,1.3,37,$4000000,Free Agency,*2/D3
187,Ted Lilly*\lillyte01,30,TOR,32,3,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$4000000,Traded,1
188,Jay Payton\paytoja01,33,OAK,142,588,-1,-1,1,3,-4,-2,-0.1,22,20,2.0,.499,.499,1.7,-0.1,17,$4000000,Traded,*789/D
189,A.J. Pierzynski*\pierza.01,29,CHW,140,543,-5,0,1,-3,8,1,0.2,20,21,2.1,.500,.500,2.4,0.6,24,$4000000,Free Agency,*2
190,Joe Randa\randajo01,36,PIT,89,227,-5,0,-2,-10,0,-17,-1.7,7,-10,-1.0,.482,.490,0.0,-1.0,0,$4000000,Free Agency,53/D
191,B.J. Ryan*\ryanb.01,30,TOR,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$4000000,Free Agency,1
192,Jeff Suppan\suppaje01,31,STL,32,70,-6,-1,1,0,11,5,0.5,0,5,0.5,.516,.503,0.5,0.0,5,$4000000,Free Agency,1
193,Tim Wakefield\wakefti01,39,BOS,23,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$4000000,Free Agency,1
194,Preston Wilson\wilsopr01,31,2TM,135,537,-10,4,-1,-12,-5,-25,-2.5,17,-8,-0.9,.482,.488,0.2,-1.7,4,$4000000,Free Agency,7/98
195,Brad Lidge\lidgebr01,29,HOU,78,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$3975000,Amateur Draft,1
196,Kyle Lohse\lohseky01,27,2TM,34,24,-4,0,0,0,4,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$3950000,Traded,1
197,Jason LaRue\larueja01,32,CIN,72,230,-12,-1,0,1,4,-9,-0.9,7,-2,-0.3,.487,.494,-0.4,0.4,-3,$3900000,Amateur Draft,2
198,Brad Wilkerson*\wilkebr01,29,TEX,95,365,-8,1,0,0,-5,-12,-1.1,14,2,0.2,.488,.493,0.2,-0.4,2,$3900000,Traded,7D/98
199,Marcus Giles\gilesma01,28,ATL,141,626,-7,2,-1,-9,3,-12,-1.2,19,8,0.6,.492,.493,1.5,-0.6,17,$3850000,Amateur Draft,*4
200,Kenny Lofton*\loftoke01,39,LAD,129,522,2,3,-1,-14,2,-7,-0.8,16,9,0.8,.495,.496,2.1,-1.2,23,$3821236,Free Agency,*8/D
201,Bruce Chen*\chenbr01,29,BAL,40,1,0,0,0,0,0,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$3800000,Conditional Deal,1
202,Morgan Ensberg\ensbemo01,30,HOU,127,495,12,-2,1,8,2,21,2.0,15,37,3.5,.517,.513,2.7,0.9,29,$3800000,Amateur Draft,*5
203,Francisco Rodriguez\rodrifr03,24,LAA,69,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$3775000,Amateur Free Agent,1
204,Aaron Boone\booneaa01,33,CLE,104,392,-13,-1,0,-11,2,-22,-2.1,15,-8,-0.7,.479,.487,0.4,-0.9,3,$3750000,Free Agency,5/4D
205,Rodrigo Lopez\lopezro02,30,BAL,36,3,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$3750000,Free Agency,1
206,Joe Nathan\nathajo01,31,MIN,64,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$3750000,Traded,1
207,Gil Meche\mechegi01,27,SEA,32,4,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$3700000,Amateur Draft,1
208,Arthur Rhodes*\rhodear01,36,PHI,55,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$3700000,Traded,1
209,Mark Prior\priorma01,25,CHC,9,14,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,.487,.499,-0.1,0.0,-1,$3650000,Amateur Draft,/1
210,Omar Vizquel#\vizquom01,39,SFG,153,659,-6,2,-1,7,7,11,0.9,21,31,2.9,.507,.506,2.2,1.4,24,$3640084,Free Agency,*6
211,Shawn Chacon\chacosh01,28,2TM,26,18,-3,0,0,0,3,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$3600000,Traded,1
212,Brett Tomko\tomkobr01,33,LAD,45,31,-6,0,0,0,5,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$3600000,Free Agency,1
213,Juan Encarnacion\encarju01,30,STL,153,598,-5,0,0,3,-5,-7,-0.8,19,12,1.0,.496,.496,0.7,-0.2,9,$3500000,Free Agency,*98/7
214,Jason Johnson\johnsja02,32,3TM,24,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3500000,Purchased,/1
215,Braden Looper\loopebr01,31,STL,69,2,0,0,0,0,1,1,0.1,0,1,0.1,.502,.501,0.1,0.0,1,$3500000,Free Agency,1
216,Carl Everett#\evereca01,35,SEA,92,343,-13,1,0,1,-8,-19,-1.9,13,-7,-0.6,.479,.488,-0.7,-0.6,-7,$3400000,Free Agency,D/79
217,Adam Kennedy*\kennead01,30,LAA,139,503,-13,-2,0,2,3,-10,-0.9,19,9,0.9,.493,.494,0.7,0.5,7,$3350000,Traded,*4/D
218,Mike Matheny\mathemi01,35,SFG,47,177,-11,0,-1,3,3,-6,-0.7,6,-1,-0.1,.486,.496,-0.4,0.6,-4,$3350000,Free Agency,2
219,Julian Tavarez*\tavarju01,33,BOS,58,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$3350000,Free Agency,1
220,John Lackey\lackejo01,27,LAA,33,3,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$3340000,Amateur Draft,1
221,David Eckstein\eckstda01,31,STL,123,552,-9,0,1,4,6,1,0.0,17,18,1.7,.501,.501,1.2,0.9,14,$3333333,Free Agency,*6
222,Cory Lidle\lidleco01,34,2TM,31,40,-4,0,0,0,6,2,0.2,0,2,0.2,.507,.501,0.2,0.0,2,$3300000,Traded,1
223,Brett Myers\myersbr01,25,PHI,31,74,-18,0,0,0,12,-7,-0.7,0,-7,-0.7,.478,.496,-0.7,0.0,-7,$3300000,Amateur Draft,1
224,Craig Wilson\wilsocr03,29,2TM,125,395,-3,0,-1,-9,-5,-19,-1.9,13,-6,-0.7,.485,.495,0.2,-1.4,3,$3300000,Traded,3/9D
225,Mark Loretta\loretma01,34,BOS,155,703,-18,2,1,-7,2,-20,-1.8,24,5,0.5,.488,.488,1.2,-0.4,12,$3250000,Traded,*43/D
226,Damian Miller\milleda02,36,MIL,101,376,-12,-1,-1,6,6,-2,-0.3,12,10,0.9,.498,.499,0.3,1.1,4,$3250000,Free Agency,2
227,Aaron Rowand\rowanaa01,28,PHI,109,445,-4,2,-1,-7,2,-8,-0.8,14,6,0.5,.493,.495,1.2,-0.5,13,$3250000,Traded,8
228,Rod Barajas\barajro01,30,TEX,97,371,-9,0,0,1,6,-3,-0.2,14,11,1.1,.497,.498,1.0,0.7,10,$3200000,Free Agency,2/3
229,Vinny Castilla\castivi02,38,2TM,87,291,-18,1,-1,-2,1,-19,-1.9,9,-10,-1.1,.478,.492,-0.9,-0.1,-8,$3200000,Free Agency,/35
230,Brady Clark\clarkbr02,33,MIL,138,483,-12,-1,1,2,2,-9,-1.0,15,6,0.5,.494,.494,0.3,0.3,4,$3200000,Waivers,*8/97
231,Doug Davis\davisdo02,30,MIL,34,78,-17,0,1,0,12,-3,-0.3,0,-3,-0.3,.490,.498,-0.3,0.0,-3,$3200000,Free Agency,1
232,Cesar Izturis#\izturce01,26,2TM,54,208,-10,-1,1,3,2,-6,-0.6,6,1,0.0,.489,.499,-0.3,0.4,-2,$3200000,Traded,6
233,Nick Johnson*\johnsni01,27,WSN,147,628,42,0,0,0,-8,34,3.1,20,53,5.0,.522,.520,5.0,-0.9,53,$3200000,Traded,*3
234,Carlos Silva\silvaca01,27,MIN,36,3,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$3200000,Traded,1
235,Dustin Hermanson\hermadu01,33,CHW,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$3150000,Free Agency,/1
236,Juan Uribe\uribeju01,27,CHW,132,495,-20,-1,1,1,6,-13,-1.2,19,6,0.6,.491,.492,0.5,0.8,5,$3150000,Traded,*6
237,Frank Thomas\thomafr04,38,OAK,137,559,30,-4,-2,0,-13,11,1.1,21,32,3.2,.508,.506,3.1,-1.2,32,$3100000,Free Agency,*D
238,Brian Roberts#\roberbr01,28,BAL,138,630,0,3,-2,8,3,12,1.2,22,33,3.3,.508,.507,2.5,1.1,25,$3075000,Amateur Draft,*4/D
239,Michael Young\youngmi02,29,TEX,162,748,13,0,-2,-6,7,13,1.3,25,38,3.8,.507,.507,4.3,0.2,44,$3075000,Traded,*6/D
240,Casey Blake\blakeca01,32,CLE,109,456,11,2,0,-1,-5,6,0.7,17,24,2.3,.506,.504,2.4,-0.6,25,$3050000,Free Agency,9/3D
241,Hank Blalock*\blaloha01,25,TEX,152,646,-14,-2,0,-5,-1,-22,-2.1,24,2,0.2,.486,.487,0.7,-0.5,7,$3050000,Amateur Draft,*5D
242,Scott Eyre*\eyresc01,34,CHC,74,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3033333,Free Agency,1
243,Mike Timlin\timlimi01,40,BOS,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$3023894,Free Agency,1
244,Bronson Arroyo\arroybr01,29,CIN,35,94,-13,0,0,0,15,2,0.2,0,2,0.2,.505,.501,0.2,0.0,2,$3000000,Traded,1
245,Milton Bradley#\bradlmi01,28,OAK,96,405,10,0,-1,-4,-4,2,0.3,15,17,1.7,.502,.501,2.1,-0.7,21,$3000000,Traded,9/D
246,Bob Howry*\howrybo01,32,CHC,84,1,0,0,0,0,1,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$3000000,Free Agency,1
247,Brandon Inge\ingebr01,29,DET,159,601,1,0,-1,24,3,27,2.8,23,50,4.9,.517,.516,2.6,2.7,26,$3000000,Amateur Draft,*5
248,Steve Kline#\klinest02,33,SFG,72,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3000000,Free Agency,1
249,Guillermo Mota\motagu01,32,2TM,52,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3000000,Traded,1
250,Victor Zambrano#\zambrvi01,30,NYM,5,6,-1,0,0,0,1,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,$3000000,Traded,/1
251,Jose Cruz#\cruzjo02,32,LAD,86,273,-2,1,0,1,-2,-2,-0.3,9,6,0.6,.497,.499,0.4,-0.2,5,$2910000,Waivers,798
252,Kevin Mench\menchke01,28,2TM,127,482,-9,0,1,-7,-6,-21,-2.0,17,-3,-0.3,.484,.494,0.4,-1.2,4,$2800000,Traded,7
253,Craig Monroe\monrocr01,29,DET,147,585,-1,-2,-1,-3,-7,-15,-1.3,22,7,0.8,.490,.491,1.0,-1.0,10,$2800000,Waivers,*7D/8
254,Corey Patterson*\patteco01,26,BAL,135,499,-3,5,4,15,3,24,2.4,19,42,4.2,.517,.514,2.7,1.8,27,$2800000,Traded,*8
255,Antonio Alfonseca\alfonan01,34,TEX,19,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2750000,Free Agency,1
256,Coco Crisp#\crispco01,26,BOS,105,452,-13,3,0,-6,2,-14,-1.3,17,2,0.3,.487,.491,0.8,-0.3,8,$2750000,Traded,8
257,Roberto Hernandez\hernaro01,41,2TM,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2750000,Traded,1
258,Chris Reitsma\reitsch01,28,ATL,27,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2750000,Traded,1
259,Glendon Rusch*\ruschgl01,31,CHC,25,18,-2,0,0,0,3,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$2750000,Free Agency,1
260,Scott Schoeneweis*\schoesc01,32,2TM,71,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2750000,Traded,1
261,Frank Catalanotto*\catalfr01,32,TOR,128,499,7,-1,1,-1,-6,-1,0.0,19,18,1.8,.499,.499,1.9,-0.7,19,$2700000,Free Agency,7D/9
262,Travis Hafner*\hafnetr01,29,CLE,129,564,54,-2,0,1,-12,40,4.0,20,61,5.9,.530,.524,5.8,-1.0,60,$2700000,Traded,*D/3
263,Felipe Lopez#\lopezfe01,26,2TM,156,714,-5,6,1,-23,8,-14,-1.5,21,8,0.6,.491,.496,2.8,-1.5,31,$2700000,Traded,6
264,Brian Schneider*\schnebr01,29,WSN,124,455,-15,-2,2,-2,7,-9,-1.0,14,5,0.4,.493,.494,0.5,0.5,7,$2700000,Amateur Draft,*2/3
265,Alex Gonzalez\gonzaal02,29,BOS,111,429,-14,0,0,4,6,-5,-0.4,16,11,1.1,.496,.497,0.7,1.0,7,$2682592,Free Agency,*6
266,Joe Crede\credejo01,28,CHW,150,586,4,-2,-2,23,3,26,2.7,22,48,4.8,.517,.516,2.5,2.6,25,$2675000,Amateur Draft,*5
267,Carl Crawford*\crawfca02,24,TBD,151,653,11,8,5,4,-6,22,2.2,24,46,4.5,.514,.513,4.1,-0.2,42,$2625000,Amateur Draft,*7/D8
268,Hector Carrasco\carrahe01,36,LAA,56,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$2600000,Free Agency,1
269,Ryan Franklin\frankry01,33,2TM,66,4,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2600000,Traded,1
270,Jorge Julio\juliojo01,27,2TM,62,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2525000,Traded,1
271,Lyle Overbay*\overbly01,29,TOR,157,640,20,-4,-2,4,-10,8,0.9,24,32,3.2,.505,.505,2.8,-0.5,28,$2525000,Traded,*3D
272,Rheal Cormier*\cormirh01,39,2TM,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2500000,Traded,1
273,Ray King*\kingra01,32,COL,67,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2500000,Traded,1
274,Ramon Ortiz\ortizra02,33,WSN,38,66,-11,-1,0,0,10,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.0,-1,$2500000,Free Agency,1
275,Jake Peavy\peavyja01,25,SDP,32,69,-7,0,0,0,11,5,0.4,0,5,0.4,.514,.503,0.4,0.0,5,$2500000,Amateur Draft,1
276,Neifi Perez#\perezne01,33,2TM,108,316,-22,1,1,12,3,-5,-0.6,10,5,0.4,.495,.500,-0.8,1.5,-7,$2500000,Free Agency,465
277,Steve Trachsel\trachst01,35,NYM,30,59,-7,0,0,0,9,2,0.2,0,2,0.2,.508,.501,0.2,0.0,2,$2500000,Free Agency,1
278,Todd Walker*\walketo04,33,2TM,138,504,-2,-1,1,-4,-1,-7,-0.8,16,9,0.8,.495,.496,1.1,-0.5,13,$2500000,Free Agency,43/D
279,Brandon Webb\webbbr01,27,ARI,33,86,-14,0,0,0,13,0,0.0,0,0,0.0,.499,.500,-0.1,0.0,0,$2500000,Amateur Draft,1
280,Rondell White\whitero02,34,MIN,99,355,-15,-1,-1,-2,-7,-25,-2.4,13,-11,-1.1,.475,.485,-0.9,-0.8,-9,$2500000,Free Agency,D7
281,Ben Broussard*\brousbe01,29,2TM,144,465,5,0,1,-3,-8,-6,-0.5,17,12,1.2,.496,.499,1.4,-1.1,15,$2487500,Traded,3
282,Travis Lee*\leetr01,31,TBD,114,388,-14,0,-1,4,-6,-16,-1.5,15,-2,-0.1,.486,.490,-0.5,-0.1,-6,$2450000,Free Agency,*3
283,Tadahito Iguchi\iguchta01,31,CHW,138,627,0,0,1,-5,3,-1,0.1,22,21,2.1,.500,.500,2.6,-0.1,26,$2400000,Free Agency,*4/D
284,Joe Kennedy\kennejo04,27,OAK,39,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2400000,Traded,1
285,Gary Matthews#\matthga02,31,TEX,147,690,18,-3,1,10,3,29,3.0,23,52,5.2,.519,.518,4.2,1.3,42,$2387500,Free Agency,*8/9D
286,Aaron Harang\haranaa01,28,CIN,36,81,-15,0,0,0,13,-3,-0.3,0,-3,-0.3,.492,.498,-0.3,0.0,-3,$2350000,Traded,1
287,Jeremy Bonderman\bondeje01,23,DET,34,4,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$2300000,Traded,1
288,Jerry Hairston\hairsje02,30,2TM,101,192,-15,-1,-1,6,-1,-11,-1.1,7,-4,-0.5,.489,.496,-1.1,0.5,-10,$2300000,Traded,4/973
289,Orlando Hudson#\hudsoor01,28,ARI,157,650,6,1,-1,13,4,23,2.1,20,43,4.1,.514,.514,2.8,1.6,30,$2300000,Traded,*4
290,Mike Maroth*\marotmi01,28,DET,13,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2300000,Traded,1
291,Josh Towers\towerjo01,29,TOR,15,5,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2300000,Free Agency,1
292,Eric Byrnes\byrneer01,30,ARI,143,606,-4,3,1,-1,2,1,0.0,19,20,1.8,.501,.501,1.9,0.0,21,$2250000,Free Agency,*879
293,Mark Ellis\ellisma01,29,OAK,124,500,-12,2,-1,15,3,7,0.8,19,26,2.6,.506,.504,1.1,1.8,11,$2250000,Traded,*4/3
294,Chone Figgins#\figgich01,28,LAA,155,683,-12,6,1,-10,1,-13,-1.2,24,11,1.2,.492,.492,2.1,-0.8,21,$2250000,Traded,*857/4D96
295,Toby Hall\hallto02,30,2TM,85,294,-12,-2,-2,-6,5,-18,-1.7,11,-7,-0.7,.479,.493,-0.1,-0.1,-1,$2250000,Traded,2
296,Rob Mackowiak*\mackoro01,30,CHW,112,290,-1,0,2,-7,-1,-7,-0.6,11,4,0.4,.494,.496,1.1,-0.7,11,$2250000,Traded,879/5D
297,Damaso Marte*\marteda01,31,PIT,75,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2250000,Traded,1
298,Dave Roberts*\roberda07,34,SDP,129,567,3,7,1,7,-5,14,1.3,18,32,3.0,.511,.508,2.3,0.2,24,$2250000,Traded,*78
299,Justin Speier\speieju01,32,TOR,58,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$2250000,Traded,1
300,Ron Villone*\villoro01,36,NYY,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$2250000,Traded,1
301,A.J. Burnett\burnea.01,29,TOR,21,3,-1,0,0,0,1,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$2200000,Free Agency,1
302,Horacio Ramirez*\ramirho01,26,ATL,14,28,-5,0,0,0,4,-1,-0.1,0,-1,-0.1,.495,.500,-0.1,0.0,-1,$2200000,Amateur Draft,1
303,J.C. Romero#\romerj.01,30,LAA,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2200000,Traded,1
304,Jorge Sosa\sosajo02,28,2TM,46,32,-2,0,0,0,5,3,0.3,0,3,0.3,.507,.501,0.3,0.0,3,$2200000,Traded,1
305,Tony Armas\armasto02,28,WSN,30,56,-12,0,0,0,9,-4,-0.4,0,-4,-0.4,.487,.498,-0.4,0.0,-4,$2100000,Free Agency,1
306,Kevin Millar\millake01,34,BAL,132,503,8,-2,-1,-11,-9,-15,-1.4,19,4,0.4,.489,.491,1.5,-1.9,15,$2100000,Free Agency,3D
307,Scot Shields\shielsc01,30,LAA,74,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$2100000,Amateur Draft,1
308,Scott Podsednik*\podsesc01,30,CHW,139,592,-19,-2,0,1,-5,-25,-2.4,22,-3,-0.3,.482,.485,-0.4,-0.4,-4,$2075000,Traded,*7/D
309,Tony Graffanino\graffto01,34,2TM,129,511,-1,1,1,11,1,13,1.3,18,30,2.9,.510,.504,1.8,1.2,19,$2050000,Waivers,534/6D
310,Casey Fossum*\fossuca01,28,TBD,25,2,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$2025000,Traded,1
311,Rocco Baldelli\baldero01,24,TBD,92,387,10,4,2,1,2,18,1.8,14,32,3.2,.519,.511,3.1,0.3,31,$2000000,Amateur Draft,8
312,Angel Berroa\berroan01,28,KCR,132,503,-34,1,-2,-6,6,-34,-3.3,19,-15,-1.5,.475,.479,-0.9,0.1,-9,$2000000,Traded,*6
313,Octavio Dotel\doteloc01,32,NYY,14,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2000000,Free Agency,1
314,Johnny Estrada#\estrajo01,30,ARI,115,443,-7,-1,-3,-2,7,-6,-0.7,14,8,0.7,.495,.496,0.9,0.4,10,$2000000,Traded,2
315,Brian Fuentes*\fuentbr01,30,COL,66,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2000000,Traded,1
316,Danny Kolb\kolbda01,31,MIL,53,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$2000000,Free Agency,1
317,Jose Mesa\mesajo01,40,COL,79,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Free Agency,1
318,J.T. Snow*\snowj.01,38,BOS,38,53,-3,0,0,-1,-1,-5,-0.5,2,-3,-0.3,.486,.497,-0.2,-0.2,-2,$2000000,Free Agency,3/D
319,Scott Williamson\willisc01,30,2TM,42,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Free Agency,1
320,Tony Womack*\womacto01,36,2TM,28,80,-2,0,0,2,0,0,0.0,3,3,0.3,.501,.500,0.1,0.2,1,$2000000,Free Agency,4
321,Mark Hendrickson*\hendrma01,32,2TM,31,23,-6,0,0,0,4,-2,-0.2,0,-2,-0.2,.494,.499,-0.2,0.0,-2,$1950000,Traded,1
322,Ryan Drese\dresery01,30,WSN,2,3,-1,0,0,0,0,0,0.0,0,0,0.0,.480,.500,0.0,0.0,0,$1900000,Waivers,/1
323,Adam Everett\everead01,29,HOU,150,566,-25,0,2,34,7,18,1.8,18,36,3.5,.512,.511,0.0,4.1,2,$1900000,Traded,*6
324,Oliver Perez*\perezol01,24,2TM,23,41,-8,0,0,0,6,-2,-0.2,0,-2,-0.2,.492,.499,-0.2,0.0,-2,$1900000,Traded,/1
325,Rudy Seanez\seaneru01,37,2TM,49,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1900000,Free Agency,1
326,Austin Kearns\kearnau01,26,2TM,150,629,11,1,-1,9,-6,14,1.3,20,34,3.2,.509,.504,2.3,0.3,25,$1850000,Amateur Draft,9
327,Doug Mientkiewicz*\mientdo01,32,KCR,91,361,0,-1,1,13,-5,8,0.9,14,22,2.2,.509,.505,0.9,0.9,9,$1850000,Free Agency,3
328,David Riske\riskeda01,29,2TM,41,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1800000,Traded,/1
329,Emil Brown\brownem01,31,KCR,147,601,5,-1,0,0,-7,-3,-0.2,23,20,2.0,.498,.498,2.0,-0.6,20,$1775000,Free Agency,*79D
330,Luis Vizcaino\vizcalu01,31,ARI,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1775000,Traded,1
331,Craig Counsell*\counscr01,35,ARI,105,415,-15,-1,3,23,5,14,1.4,13,27,2.6,.514,.509,0.3,2.7,4,$1750000,Free Agency,6/54
332,Akinori Otsuka\otsukak01,34,TEX,63,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$1750000,Traded,1
